case_id,sensitivity_axis,sensitivity_value,slowdown_scale,scenario,num_disks,seed,num_reads,num_stripes,zipf_s,num_windows,window_size,policy,timeout_ms,p50_ms,p95_ms,p99_ms,p99_improvement_pct,post_onset_p95_auc_ms,post_onset_p99_auc_ms,issued_shard_reads,bandwidth_overhead_pct,parity_reads,pre_slowdown_parity_reads,recovery_parity_reads,proactive_or_degraded_reads,decode_count,migration_triggers,migration_true_positives,migration_false_positives,migration_false_negatives,first_detection_latency_reads,first_mitigation_latency_reads,recovery_regret_reads,post_warmup_windowed_p99_ms,severe_window_p99_ms,read_bypass_eligible_events,read_bypass_triggered_events,read_bypass_coverage_pct
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,62,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,26.9,23.6,13.5,241.2,4178322,4.5,178322,24069,5260,178322,18891,0,-1,-1,-1,18,113,9385,25.9,51.7,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,62,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.0,37.4,7.8,203.4,4013888,0.3,13888,0,3831,13888,12731,6,6,0,1173,403,403,6506,24.2,47.2,12947,10348,79.9
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,63,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,36.1,0.0,14.0,400.8,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.3,73.5,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,63,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.5,24.8,31.3,10.4,263.6,5000000,25.0,1000000,150000,6428,1000000,798155,0,-1,-1,-1,-1,2,18972,22.8,52.0,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,63,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,27.2,24.7,13.6,242.5,4178613,4.5,178613,24322,5242,178613,18975,0,-1,-1,-1,2,14,9359,25.8,52.0,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,63,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.4,37.9,7.9,206.6,4013761,0.3,13761,0,3777,13761,12579,6,6,0,1172,2957,2957,6421,23.8,48.1,13055,10182,78.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,64,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,36.4,0.0,13.8,399.0,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.3,72.5,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,64,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.4,25.0,31.4,10.5,263.3,5000000,25.0,1000000,150000,6337,1000000,797513,0,-1,-1,-1,-1,121,18799,22.6,52.1,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,64,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,27.2,25.2,13.4,243.1,4178889,4.5,178889,24460,5146,178889,18984,0,-1,-1,-1,121,121,9330,25.9,52.1,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,64,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.2,38.9,7.7,203.2,4013854,0.3,13854,0,3787,13854,12668,6,6,0,1205,1051,1051,6556,23.7,47.3,13031,10229,78.5
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,65,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,35.8,0.0,14.1,400.1,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.6,72.5,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,65,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.5,24.7,31.1,10.6,261.7,5000000,25.0,1000000,150000,6432,1000000,797411,0,-1,-1,-1,-1,84,18837,22.5,51.7,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,65,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,27.0,24.6,13.7,240.6,4179122,4.5,179122,24141,5227,179122,19021,0,-1,-1,-1,84,84,9376,25.7,51.7,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,65,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.3,37.8,8.1,205.6,4013636,0.3,13636,0,3779,13636,12496,6,6,0,1164,902,902,6408,23.9,47.6,12860,10156,79.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,66,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,35.9,0.0,13.9,397.6,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.4,72.3,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,66,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.5,24.6,31.6,10.0,260.2,5000000,25.0,1000000,150000,6447,1000000,797396,0,-1,-1,-1,-1,24,19055,22.7,51.8,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,66,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,27.1,24.7,13.5,241.1,4179101,4.5,179101,24535,5235,179101,18978,0,-1,-1,-1,24,51,9493,25.8,51.8,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,66,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.3,38.0,7.7,203.8,4013889,0.3,13889,0,3924,13889,12714,6,6,0,1182,5214,5214,6672,24.0,46.4,13027,10203,78.3
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,67,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,35.3,0.0,14.1,397.3,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.3,72.1,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,67,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.4,24.4,31.0,10.0,257.9,5000000,25.0,1000000,150000,6540,1000000,797578,0,-1,-1,-1,-1,40,19038,22.7,51.4,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,67,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,26.9,23.9,13.5,237.7,4178605,4.5,178605,24256,5327,178605,18780,0,-1,-1,-1,40,40,9530,25.6,51.4,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,67,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.0,37.9,8.0,198.3,4013820,0.3,13820,0,3886,13820,12661,6,6,0,1134,776,776,6594,24.0,46.9,12756,10190,79.9
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,68,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,35.5,0.0,14.2,399.0,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.5,72.7,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,68,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.4,24.5,31.0,10.7,263.2,5000000,25.0,1000000,150000,6471,1000000,798197,0,-1,-1,-1,-1,69,18842,22.9,51.7,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,68,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,26.9,24.1,13.9,242.7,4178584,4.5,178584,24112,5311,178584,18883,0,-1,-1,-1,69,69,9370,25.8,51.7,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,68,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.1,37.8,8.0,205.3,4013920,0.3,13920,0,3914,13920,12798,6,6,0,1176,132,132,6574,24.3,47.9,12874,10281,79.9
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,69,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,35.6,0.0,14.6,399.9,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.5,72.9,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,69,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.4,24.8,30.3,10.7,264.0,5000000,25.0,1000000,150000,6465,1000000,797612,0,-1,-1,-1,-1,104,18803,22.7,52.0,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,69,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,27.1,23.9,14.2,243.9,4178051,4.5,178051,24128,5245,178051,19059,0,-1,-1,-1,104,104,9324,25.9,52.0,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,69,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.4,37.2,8.5,207.4,4013928,0.3,13928,0,4019,13928,12735,6,6,0,1176,1716,1716,6590,24.1,48.3,13077,10336,79.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,70,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.5,17.4,35.4,0.0,14.0,396.2,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.1,72.0,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,70,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.5,24.6,30.7,10.3,260.0,5000000,25.0,1000000,150000,6284,1000000,796471,0,-1,-1,-1,-1,84,18761,22.5,51.2,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,70,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.5,17.4,26.9,24.0,13.7,238.4,4178041,4.5,178041,24095,5140,178041,18910,0,-1,-1,-1,84,84,9323,25.7,51.2,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,70,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.1,37.6,7.9,200.3,4013863,0.3,13863,0,3799,13863,12657,6,6,0,1158,1976,1976,6559,23.8,47.5,12838,10160,79.1
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,71,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,35.4,0.0,13.7,397.5,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.2,72.5,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,71,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.4,24.6,30.5,10.1,262.2,5000000,25.0,1000000,150000,6284,1000000,797865,0,-1,-1,-1,-1,120,18878,22.7,51.6,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,71,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,26.9,24.2,13.2,241.4,4178550,4.5,178550,24431,5112,178550,18785,0,-1,-1,-1,120,120,9238,25.7,51.6,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,71,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.1,37.6,7.6,207.1,4013436,0.3,13436,0,3735,13436,12282,6,6,0,1167,822,822,6389,24.0,47.3,12840,9985,77.8
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,42,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,18.3,65.6,0.0,193.4,507.9,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,36.3,85.5,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,42,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,15.0,50.5,23.1,78.4,404.2,5000000,25.0,1000000,150000,12262,1000000,797518,0,-1,-1,-1,-1,16,36943,29.8,68.1,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,42,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,18.3,52.6,19.8,97.3,400.0,4193766,4.8,193766,24130,10348,193766,23801,0,-1,-1,-1,16,98,17491,32.7,71.1,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,42,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,17.7,43.0,34.5,23.8,361.9,4027111,0.7,27111,0,7333,27111,23069,14,14,0,2985,1619,1619,11807,31.1,66.0,23629,17950,76.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,43,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,18.3,65.6,0.0,190.0,505.4,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,36.3,85.0,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,43,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,15.0,50.4,23.1,77.2,405.3,5000000,25.0,1000000,150000,12051,1000000,797384,0,-1,-1,-1,-1,36,36640,29.6,68.4,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,43,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,18.2,52.9,19.5,94.7,399.1,4193923,4.8,193923,24335,10193,193923,23555,0,-1,-1,-1,36,38,17168,32.8,71.0,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,17.6,42.1,35.8,22.2,360.0,4026688,0.7,26688,0,7302,26688,22448,13,13,0,2915,1410,1410,12003,31.3,65.9,22952,17187,74.9
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,44,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,18.3,65.9,0.0,195.6,505.7,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,36.1,85.2,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,44,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,15.0,50.8,22.9,78.6,405.1,5000000,25.0,1000000,150000,11886,1000000,797493,0,-1,-1,-1,-1,16,36467,29.6,68.5,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,44,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,18.2,53.0,19.6,95.3,398.1,4193791,4.8,193791,24274,10014,193791,23626,0,-1,-1,-1,16,78,17012,32.7,70.9,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,17.7,42.9,34.9,23.2,359.0,4027110,0.7,27110,0,7232,27110,23031,13,12,0,2893,1115,1115,11898,30.9,66.4,23112,17702,76.6
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,45,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,18.3,65.1,0.0,173.0,504.8,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,36.4,85.0,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,45,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,15.0,49.6,23.8,73.9,402.1,5000000,25.0,1000000,150000,12543,1000000,797489,0,-1,-1,-1,-1,19,37186,29.6,67.9,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,45,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,18.2,51.8,20.4,86.8,396.7,4193729,4.8,193729,24045,10605,193729,23570,0,-1,-1,-1,19,70,17644,32.6,70.7,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,45,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,17.7,41.6,36.0,22.9,358.6,4027005,0.7,27005,0,7788,27005,22795,13,13,0,2951,490,490,12428,31.2,66.3,23308,17225,73.9
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,46,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,18.3,65.3,0.0,192.4,503.2,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,36.0,84.8,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,46,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,15.0,50.4,22.9,76.0,401.6,5000000,25.0,1000000,150000,12146,1000000,797225,0,-1,-1,-1,-1,7,36809,29.6,68.0,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,46,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,18.2,52.6,19.5,96.6,396.7,4194189,4.9,194189,24428,10253,194189,23689,0,-1,-1,-1,7,7,17390,32.7,70.9,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,46,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,17.7,42.5,34.9,22.7,356.5,4026934,0.7,26934,0,7284,26934,22672,13,13,0,2940,2102,2102,11921,30.8,66.1,23172,17466,75.4
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,47,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,18.3,65.5,0.0,177.1,504.5,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,36.4,85.0,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,47,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,15.0,50.0,23.7,72.4,405.0,5000000,25.0,1000000,150000,12181,1000000,797457,0,-1,-1,-1,-1,9,36794,29.5,68.4,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,47,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,18.2,52.3,20.1,88.5,400.4,4193388,4.8,193388,24012,10291,193388,23622,0,-1,-1,-1,9,9,17302,32.4,71.5,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,47,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,17.7,41.7,36.3,23.2,358.6,4026787,0.7,26787,0,7330,26787,22577,13,13,0,2945,152,152,11977,31.0,66.4,22846,17281,75.6
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,48,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,18.3,65.5,0.0,185.5,504.2,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,36.4,84.7,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,48,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,15.0,50.3,23.2,74.3,402.8,5000000,25.0,1000000,150000,12250,1000000,797548,0,-1,-1,-1,-1,41,36799,29.6,67.8,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,48,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,18.2,52.6,19.6,90.7,398.6,4194301,4.9,194301,24350,10375,194301,23688,0,-1,-1,-1,41,100,17499,32.7,70.9,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,48,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,17.7,41.9,36.1,22.9,358.1,4026653,0.7,26653,0,7254,26653,22488,13,13,0,2944,1105,1105,11902,31.1,65.6,23049,17259,74.9
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,49,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,18.3,65.5,0.0,184.0,510.3,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,36.4,85.5,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,49,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,15.0,50.2,23.4,83.2,405.6,5000000,25.0,1000000,150000,12053,1000000,797339,0,-1,-1,-1,-1,79,36762,29.8,68.1,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,49,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,18.3,52.6,19.7,97.4,400.5,4193498,4.8,193498,24215,10221,193498,24013,0,-1,-1,-1,62,79,17352,32.9,70.8,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,49,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,17.7,42.7,34.9,23.6,358.9,4027246,0.7,27246,0,7388,27246,23136,13,13,0,2912,3037,3037,12159,31.2,66.5,23374,17728,75.8
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,50,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,18.3,65.0,0.0,155.5,506.4,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,36.1,85.1,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,50,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,15.0,49.5,23.9,65.1,402.5,5000000,25.0,1000000,150000,12337,1000000,798125,0,-1,-1,-1,-1,72,36739,29.6,67.8,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,50,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,18.2,51.7,20.5,81.8,398.5,4193944,4.8,193944,24316,10449,193944,23182,0,-1,-1,-1,72,72,17326,32.8,70.6,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,50,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,17.7,41.5,36.0,22.4,355.0,4026683,0.7,26683,0,7319,26683,22570,13,13,0,2929,337,337,11890,31.1,65.6,22850,17314,75.8
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,51,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,18.3,65.1,0.0,175.0,503.1,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,36.2,84.2,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,51,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,15.0,49.6,23.9,70.2,402.7,5000000,25.0,1000000,150000,12309,1000000,798031,0,-1,-1,-1,-1,35,37001,29.7,67.9,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,51,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,18.3,52.0,20.1,85.2,397.7,4194367,4.9,194367,24297,10397,194367,23477,0,-1,-1,-1,35,35,17380,32.8,70.6,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,51,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,17.7,42.2,35.2,23.4,357.5,4026667,0.7,26667,0,7222,26667,22683,13,13,0,2858,947,947,11798,30.9,65.7,23207,17470,75.3
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,52,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,18.3,65.4,0.0,189.3,505.7,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,36.2,84.8,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,52,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,15.0,50.4,23.0,72.6,406.3,5000000,25.0,1000000,150000,12257,1000000,798006,0,-1,-1,-1,-1,4,36790,29.9,68.2,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,52,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,18.3,52.7,19.5,91.5,399.7,4194156,4.9,194156,24278,10410,194156,23436,0,-1,-1,-1,4,4,17380,32.8,71.0,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,52,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,17.7,42.2,35.5,23.0,359.5,4026871,0.7,26871,0,7172,26871,22781,14,14,0,2923,1565,1565,11765,31.4,66.0,23384,17723,75.8
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,53,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,18.3,65.1,0.0,177.1,506.3,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,36.2,85.3,-1,-1,-1.0
slow_ratio_10pct,slow_ratio,10pct,1,dynamic_sensitivity_100d_10pct_hdd,100,53,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,15.0,49.8,23.5,66.3,403.0,5000000,25.0,1000000,150000,12061,1000000,797401,0,-1,-1,-1,-1,1,36540,29.5,68.1,-1,-1,-1.0
